Date,Open,High,Low,Close,Volume,Adj Close
2016-12-23,38.669998,38.669998,38.41,38.630001,3000,38.630001
2016-12-22,38.529999,38.529999,38.439999,38.439999,1000,38.439999
2016-12-21,38.23,38.470001,38.23,38.450001,14100,38.450001
2016-12-20,38.790001,38.93,38.790001,38.93,400,38.565
2016-12-19,38.599998,38.599998,38.599998,38.599998,700,38.238092
2016-12-16,38.57,38.709999,38.490002,38.68,44500,38.317344
2016-12-15,38.490002,38.720001,38.490002,38.669998,5600,38.307436
2016-12-14,39.220001,39.290001,38.939999,38.939999,2800,38.574905
2016-12-13,39.529999,39.529999,39.299999,39.48,9900,39.109843
2016-12-12,39.18,39.18,39.18,39.18,300,38.812656
2016-12-09,38.990002,39.099998,38.959999,39.099998,2300,38.733404
2016-12-08,39.00,39.27,38.990002,39.27,1200,38.901812
2016-12-07,38.860001,39.310001,38.84,39.310001,4800,38.941438
2016-12-06,38.810001,38.919998,38.810001,38.919998,2300,38.555092
2016-12-05,38.700001,38.849998,38.66,38.700001,4000,38.337157
2016-12-02,38.360001,38.580002,38.360001,38.580002,1800,38.218283
2016-12-01,38.330002,38.439999,38.220001,38.439999,3800,38.079592
2016-11-30,38.330002,38.330002,38.139999,38.220001,1900,37.861658
2016-11-29,38.00,38.380001,38.00,38.330002,2000,37.970627
2016-11-28,38.290001,38.32,38.130001,38.32,2200,37.960719
2016-11-25,38.34,38.34,38.34,38.34,200,37.980532
2016-11-23,37.700001,37.759998,37.700001,37.759998,600,37.405968
2016-11-22,38.029999,38.029999,37.810001,37.919998,27800,37.564467
2016-11-21,37.98,37.98,37.98,37.98,200,37.623906
2016-11-18,37.66,37.779999,37.66,37.75,700,37.396063
2016-11-17,37.450001,37.799999,37.450001,37.639999,2800,37.287094
2016-11-16,37.220001,37.220001,37.220001,37.220001,200,36.871034
2016-11-15,37.16,37.400002,37.16,37.400002,2000,37.049346
2016-11-14,36.689999,36.950001,36.689999,36.869999,5600,36.524313
2016-11-11,37.18,37.419998,37.099998,37.360001,1100,37.00972
2016-11-10,37.110001,37.299999,37.110001,37.299999,600,36.950282
2016-11-09,36.759998,37.290001,36.759998,37.23,2400,36.880938
2016-11-08,36.939999,36.939999,36.939999,36.939999,500,36.593656
2016-11-07,36.540001,36.689999,36.540001,36.689999,3400,36.346
2016-11-04,36.50,36.529999,36.389999,36.529999,1700,36.1875
2016-11-03,37.00,37.00,36.689999,36.689999,1300,36.346
2016-11-02,36.77,36.889999,36.700001,36.799999,4900,36.454969
2016-11-01,37.299999,37.299999,37.299999,37.299999,100,36.950282
2016-10-31,37.299999,37.299999,37.299999,37.299999,300,36.950282
2016-10-28,37.400002,37.400002,37.259998,37.389999,1600,37.039438
2016-10-27,37.209999,37.25,37.18,37.18,800,36.831408
2016-10-26,37.130001,37.150002,37.119999,37.119999,1400,36.771969
2016-10-25,37.369999,37.369999,37.369999,37.369999,000,37.019625
2016-10-24,37.27,37.369999,37.27,37.369999,3100,37.019625
2016-10-21,36.98,37.169998,36.98,37.16,3300,36.811595
2016-10-20,36.93,37.02,36.93,37.02,800,36.672908
2016-10-19,37.09,37.09,37.09,37.09,400,36.742251
2016-10-18,36.889999,37.040001,36.889999,36.990002,1200,36.64319
2016-10-17,36.75,36.82,36.73,36.77,5300,36.425252
2016-10-14,36.869999,36.869999,36.869999,36.869999,200,36.524313
2016-10-13,36.950001,36.950001,36.950001,36.950001,1400,36.603565
2016-10-12,37.259998,37.400002,37.23,37.400002,1200,37.049346
2016-10-11,37.439999,37.66,37.23,37.23,5000,36.880938
2016-10-10,37.82,37.82,37.799999,37.799999,200,37.445594
2016-10-07,37.900002,37.919998,37.709999,37.91,14200,37.554563
2016-10-06,38.02,38.02,38.02,38.02,700,37.663532
2016-10-05,38.470001,38.470001,38.41,38.41,700,38.049875
2016-10-04,38.369999,38.369999,38.27,38.27,3300,37.911188
2016-10-03,38.139999,38.259998,38.130001,38.259998,2700,37.90128
2016-09-30,38.200001,38.220001,38.18,38.220001,700,37.861658
2016-09-29,38.279999,38.279999,38.049999,38.09,1400,37.732876
2016-09-28,38.080002,38.080002,38.049999,38.049999,1000,37.69325
2016-09-27,37.900002,38.029999,37.799999,38.009998,3000,37.653624
2016-09-26,38.00,38.02,37.880001,38.009998,1800,37.653624
2016-09-23,38.049999,38.049999,38.00,38.00,600,37.643719
2016-09-22,38.150002,38.419998,38.150002,38.32,1500,37.960719
2016-09-21,38.66,38.66,37.98,37.98,2000,37.623906
2016-09-20,38.700001,38.700001,38.700001,38.700001,000,37.696224
2016-09-19,38.34,38.700001,38.34,38.700001,1600,37.696224
2016-09-16,36.32,39.950001,36.32,38.619999,1400,37.618297
2016-09-15,38.400002,38.650002,38.279999,38.560001,600,37.559856
2016-09-14,38.400002,38.759998,38.049999,38.450001,1500,37.452709
2016-09-13,38.599998,38.700001,38.380001,38.380001,1100,37.384524
2016-09-12,38.130001,39.139999,38.130001,39.139999,7000,38.12481
2016-09-09,38.959999,38.959999,38.830002,38.830002,2400,37.822853
2016-09-08,39.330002,39.330002,39.330002,39.330002,16400,38.309885
2016-09-07,39.25,39.330002,39.25,39.330002,1900,38.309885
2016-09-06,39.389999,39.439999,39.360001,39.360001,2100,38.339105
2016-09-02,39.00,39.00,39.00,39.00,400,37.988442
2016-09-01,38.939999,38.970001,38.810001,38.970001,2100,37.959222
2016-08-31,38.75,38.75,38.330002,38.529999,1100,37.530632
2016-08-30,38.599998,38.650002,38.509998,38.630001,1600,37.62804
2016-08-29,37.959999,38.049999,37.959999,37.98,1300,36.994898
2016-08-26,38.48,39.060001,38.439999,38.599998,3200,37.598816
2016-08-25,38.369999,38.43,38.369999,38.400002,2900,37.404006
2016-08-24,38.529999,38.529999,38.529999,38.529999,300,37.530632
2016-08-23,38.560001,38.700001,38.400002,38.630001,2500,37.62804
2016-08-22,37.959999,38.560001,37.959999,38.560001,4200,37.559856
2016-08-19,38.400002,38.689999,38.349998,38.349998,3700,37.3553
2016-08-18,38.450001,38.57,38.450001,38.560001,1300,37.559856
2016-08-17,38.139999,38.139999,38.139999,38.139999,500,37.150748
2016-08-16,38.349998,38.439999,38.32,38.419998,2000,37.423484
2016-08-15,38.150002,38.259998,38.150002,38.259998,1100,37.267634
2016-08-12,38.200001,38.200001,38.200001,38.200001,200,37.209193
2016-08-11,38.25,38.25,38.049999,38.200001,600,37.209193
2016-08-10,38.049999,38.049999,38.049999,38.049999,100,37.063082
2016-08-09,38.099998,38.099998,37.959999,38.049999,6900,37.063082
2016-08-08,37.549999,37.709999,37.549999,37.709999,900,36.731901
2016-08-05,37.52,37.82,37.52,37.790001,22800,36.809827
2016-08-04,38.580002,38.580002,37.619999,37.880001,1800,36.897493
2016-08-03,37.540001,37.540001,37.540001,37.540001,300,36.566312
2016-08-02,37.439999,37.48,37.439999,37.459999,2800,36.488385
2016-08-01,38.950001,38.950001,37.360001,37.720001,37100,36.741643
2016-07-29,37.689999,37.970001,37.689999,37.919998,24700,36.936453
2016-07-28,38.939999,38.939999,37.619999,37.619999,900,36.644235
2016-07-27,37.630001,37.650002,37.630001,37.639999,600,36.663716
2016-07-26,37.34,37.41,37.290001,37.41,1000,36.439683
2016-07-25,37.200001,37.200001,37.200001,37.200001,000,36.23513
2016-07-22,37.200001,37.200001,37.200001,37.200001,100,36.23513
2016-07-21,37.07,37.150002,37.040001,37.09,1200,36.127983
2016-07-20,36.990002,37.040001,36.990002,37.029999,800,36.069538
2016-07-19,36.599998,36.880001,36.599998,36.740002,2000,35.787062
2016-07-18,36.900002,37.009998,36.900002,37.009998,1200,36.050056
2016-07-15,36.57,36.59,36.48,36.59,1500,35.640951
2016-07-14,36.799999,36.849998,36.799999,36.849998,1000,35.894206
2016-07-13,36.790001,36.790001,36.790001,36.790001,100,35.835765
2016-07-12,36.84,36.84,36.73,36.790001,700,35.835765
2016-07-11,36.150002,36.200001,36.02,36.200001,2000,35.261068
2016-07-08,35.799999,35.799999,35.689999,35.689999,9300,34.764294
2016-07-07,35.470001,35.48,35.380001,35.400002,1900,34.481818
2016-07-06,35.32,35.349998,35.139999,35.259998,2300,34.345446
2016-07-05,35.93,35.959999,35.549999,35.650002,2200,34.725334
2016-07-01,36.200001,36.470001,36.200001,36.470001,600,35.524065
2016-06-30,36.080002,36.080002,36.02,36.02,800,35.085736
2016-06-29,35.540001,35.540001,35.540001,35.540001,200,34.618186
2016-06-28,32.959999,34.849998,32.900002,34.849998,600,33.946081
2016-06-27,34.799999,34.799999,34.290001,34.610001,3500,33.712308
2016-06-24,37.169998,37.169998,32.060001,35.619999,1100,34.69611
2016-06-23,38.43,38.43,38.369999,38.43,1900,37.433227
2016-06-22,38.220001,38.220001,37.82,37.82,1400,36.839048
2016-06-21,38.41,38.41,38.23,38.27,2300,36.776707
2016-06-20,38.09,38.220001,38.09,38.220001,500,36.728659
2016-06-17,37.009998,37.009998,37.009998,37.009998,000,35.56587
2016-06-16,37.009998,37.009998,37.009998,37.009998,200,35.56587
2016-06-15,37.259998,37.259998,37.259998,37.259998,300,35.806115
2016-06-14,37.50,37.50,37.50,37.50,700,36.036752
2016-06-13,37.709999,37.709999,37.709999,37.709999,300,36.238557
2016-06-10,38.290001,38.299999,38.290001,38.299999,500,36.805535
2016-06-09,38.650002,38.700001,38.599998,38.700001,1000,37.189929
2016-06-08,38.790001,38.889999,38.709999,38.889999,700,37.372514
2016-06-07,38.689999,38.689999,38.57,38.57,18200,37.065001
2016-06-06,38.50,38.549999,38.389999,38.470001,4800,36.968904
2016-06-03,38.18,38.259998,38.18,38.259998,700,36.767095
2016-06-02,38.099998,38.099998,38.099998,38.099998,100,36.613339
2016-06-01,37.93,37.970001,37.93,37.970001,400,36.488414
2016-05-31,37.810001,38.18,37.810001,38.18,6200,36.690219
2016-05-27,37.889999,38.450001,37.889999,38.450001,500,36.949684
2016-05-26,38.00,38.00,37.82,37.830002,3500,36.353877
2016-05-25,37.150002,37.150002,37.150002,37.150002,100,35.700411
2016-05-24,37.150002,37.150002,37.150002,37.150002,000,35.700411
2016-05-23,36.939999,37.150002,36.939999,37.150002,700,35.700411
2016-05-20,36.849998,36.849998,36.599998,36.599998,800,35.171869
2016-05-19,36.720001,36.75,36.400002,36.419998,5200,34.998892
2016-05-18,36.799999,37.150002,36.52,36.52,15900,35.094992
2016-05-17,37.139999,37.139999,37.139999,37.139999,200,35.690799
2016-05-16,37.029999,37.029999,37.029999,37.029999,200,35.58509
2016-05-13,36.900002,36.900002,36.900002,36.900002,100,35.460166
2016-05-12,37.459999,37.459999,36.82,36.82,400,35.383285
2016-05-11,37.439999,37.439999,37.23,37.23,400,35.777287
2016-05-10,36.73,36.73,36.720001,36.720001,800,35.287189
2016-05-09,37.049999,37.049999,37.049999,37.049999,000,35.60431
2016-05-06,37.049999,37.049999,37.009998,37.049999,3100,35.60431
2016-05-05,36.799999,36.939999,36.799999,36.939999,300,35.498602
2016-05-04,37.50,37.50,37.50,37.50,100,36.036752
2016-05-03,37.50,37.50,37.50,37.50,000,36.036752
2016-05-02,37.50,37.50,37.50,37.50,1000,36.036752
2016-04-29,37.400002,37.400002,37.400002,37.400002,200,35.940656
2016-04-28,37.950001,37.950001,37.93,37.93,400,36.449974
2016-04-27,38.139999,38.150002,38.139999,38.150002,300,36.661391
2016-04-26,37.970001,37.970001,37.970001,37.970001,400,36.488414
2016-04-25,37.369999,37.369999,37.369999,37.369999,200,35.911824
2016-04-22,37.599998,37.599998,37.130001,37.130001,2000,35.681191
2016-04-21,37.34,37.34,37.34,37.34,000,35.882996
2016-04-20,37.34,38.040001,37.09,37.34,3000,35.882996
2016-04-19,36.48,37.48,36.48,37.470001,800,36.007924
2016-04-18,36.799999,37.400002,36.799999,37.400002,300,35.940656
2016-04-15,36.50,36.799999,36.48,36.799999,2300,35.364065
2016-04-14,36.799999,37.290001,36.799999,37.290001,4500,35.834947
2016-04-13,36.98,37.700001,36.900002,36.900002,6400,35.460166
2016-04-12,36.650002,36.700001,36.299999,36.560001,10000,35.133432
2016-04-11,36.400002,36.549999,36.200001,36.50,19600,35.075772
2016-04-08,36.419998,36.419998,36.34,36.34,1400,34.922015
2016-04-07,36.009998,36.110001,35.84,35.84,16700,34.441525
2016-04-06,36.169998,36.369999,36.169998,36.290001,7900,34.873967
2016-04-05,36.700001,36.700001,36.700001,36.700001,100,35.267969
2016-04-04,36.93,36.93,36.700001,36.700001,2600,35.267969
2016-04-01,36.400002,36.73,36.400002,36.720001,1100,35.287189
2016-03-31,36.700001,36.709999,36.700001,36.709999,500,35.277577
2016-03-30,36.490002,36.57,36.490002,36.540001,700,35.114212
2016-03-29,35.68,36.200001,35.68,36.200001,2300,34.787479
2016-03-28,35.549999,35.810001,35.549999,35.810001,5100,34.412697
2016-03-24,35.619999,35.630001,35.59,35.59,1700,34.20128
2016-03-23,36.00,36.00,35.610001,35.610001,700,34.2205
2016-03-22,36.169998,36.209999,36.150002,36.150002,300,34.587597
2016-03-21,35.830002,35.830002,35.830002,35.830002,000,34.281428
2016-03-18,35.830002,35.830002,35.830002,35.830002,000,34.281428
2016-03-17,35.830002,35.830002,35.830002,35.830002,200,34.281428
2016-03-16,34.939999,35.299999,34.939999,35.259998,1800,33.73606
2016-03-15,34.799999,34.900002,34.799999,34.82,3900,33.315078
2016-03-14,34.93,35.040001,34.880001,35.040001,1500,33.525571
2016-03-11,34.869999,34.939999,34.84,34.93,3800,33.420324
2016-03-10,34.450001,34.450001,34.450001,34.450001,100,32.96107
2016-03-09,34.459999,34.459999,34.459999,34.459999,500,32.970636
2016-03-08,34.48,34.48,34.369999,34.380001,2100,32.894096
2016-03-07,34.669998,34.669998,34.669998,34.669998,29200,33.171559
2016-03-04,34.75,34.75,34.669998,34.669998,400,33.171559
2016-03-03,33.939999,33.939999,33.939999,33.939999,000,32.47311
2016-03-02,33.939999,33.939999,33.939999,33.939999,100,32.47311
2016-03-01,33.860001,34.09,33.860001,34.080002,800,32.607063
2016-02-29,33.650002,33.650002,33.619999,33.619999,4100,32.166941
2016-02-26,33.400002,33.52,33.400002,33.52,2100,32.071265
2016-02-25,33.290001,33.540001,33.25,33.540001,11900,32.090401
2016-02-24,32.799999,32.889999,32.799999,32.889999,400,31.468492
2016-02-23,32.91,32.91,32.900002,32.91,500,31.487628
2016-02-22,33.169998,33.169998,33.169998,33.169998,000,31.736389
2016-02-19,33.169998,33.169998,33.169998,33.169998,000,31.736389
2016-02-18,33.169998,33.169998,33.169998,33.169998,400,31.736389
2016-02-17,32.889999,33.150002,32.889999,33.150002,1900,31.717257
2016-02-16,32.400002,32.490002,32.099998,32.490002,1400,31.085782
2016-02-12,31.700001,31.700001,31.459999,31.60,900,30.234247
2016-02-11,31.030001,31.360001,31.030001,31.360001,700,30.00462
2016-02-10,31.93,32.00,31.93,31.969999,5700,30.588255
2016-02-09,31.65,31.65,31.629999,31.629999,3900,30.262949
2016-02-08,33.27,33.27,33.27,33.27,000,31.83207
2016-02-05,33.27,33.27,33.27,33.27,000,31.83207
2016-02-04,33.27,33.27,33.27,33.27,000,31.83207
2016-02-03,33.27,33.27,33.27,33.27,000,31.83207
2016-02-02,33.619999,33.619999,33.27,33.27,600,31.83207
2016-02-01,33.950001,34.209999,33.950001,34.209999,600,32.731441
2016-01-29,33.77,34.279999,33.77,34.279999,2900,32.798416
2016-01-28,33.59,33.59,33.59,33.59,000,32.138239
2016-01-27,33.700001,33.799999,33.59,33.59,6700,32.138239
2016-01-26,33.349998,33.349998,33.349998,33.349998,000,31.90861
2016-01-25,33.349998,33.349998,33.349998,33.349998,500,31.90861
2016-01-22,33.450001,33.450001,33.450001,33.450001,200,32.00429
2016-01-21,31.940001,31.940001,31.940001,31.940001,000,30.559552
2016-01-20,32.75,32.75,31.379999,31.940001,3300,30.559552
2016-01-19,33.50,33.50,32.93,32.93,5000,31.506764
2016-01-15,32.779999,33.040001,32.779999,33.040001,1300,31.612011
2016-01-14,33.77,33.77,33.75,33.75,1900,32.291324
2016-01-13,34.27,34.27,33.540001,33.540001,1600,32.090401
2016-01-12,34.790001,34.790001,34.23,34.23,500,32.750577
2016-01-11,34.810001,34.810001,34.23,34.66,13500,33.161993
2016-01-08,35.07,35.09,34.939999,34.939999,11100,33.42989
2016-01-07,35.040001,35.040001,35.009998,35.009998,1300,33.496865
2016-01-06,35.889999,35.889999,35.889999,35.889999,200,34.338832
2016-01-05,36.049999,36.049999,36.049999,36.049999,200,34.491917
2016-01-04,35.93,36.099998,35.849998,35.880001,3200,34.329266
2015-12-31,36.889999,36.919998,36.73,36.73,700,35.142527
2015-12-30,36.599998,36.869999,36.360001,36.360001,13900,34.78852
2015-12-29,36.779999,36.779999,36.779999,36.779999,300,35.190366
2015-12-28,36.880001,36.880001,36.77,36.77,1700,35.180799
2015-12-24,36.869999,36.880001,36.869999,36.880001,300,35.286046
2015-12-23,36.169998,36.169998,36.169998,36.169998,000,34.606729
2015-12-22,36.259998,36.259998,36.009998,36.169998,3600,34.606729
2015-12-21,39.200001,39.200001,39.02,39.07,4700,34.375188
2015-12-18,39.080002,39.080002,39.080002,39.080002,1100,34.383989
2015-12-17,38.18,38.18,38.18,38.18,000,33.592135
2015-12-16,38.18,38.18,38.18,38.18,000,33.592135
2015-12-15,38.18,38.18,38.18,38.18,000,33.592135
2015-12-14,38.779999,38.779999,38.00,38.18,41000,33.592135
2015-12-11,39.209999,39.240002,38.650002,38.650002,3800,34.005659
2015-12-10,39.349998,39.880001,39.330002,39.880001,10700,35.087857
2015-12-09,39.709999,39.709999,39.34,39.34,13900,34.612745
2015-12-08,39.66,39.939999,39.66,39.889999,8200,35.096654
2015-12-07,40.52,40.52,40.110001,40.110001,3600,35.290219
2015-12-04,40.459999,40.830002,40.439999,40.830002,600,35.923702
2015-12-03,40.669998,40.669998,40.669998,40.669998,1000,35.782925
2015-12-02,41.150002,41.150002,40.720001,40.84,5800,35.932498
2015-12-01,41.099998,41.16,40.790001,41.16,1200,36.214046
2015-11-30,40.950001,40.959999,40.919998,40.950001,5600,36.029281
2015-11-27,40.799999,40.849998,40.799999,40.849998,900,35.941295
2015-11-25,40.220001,40.689999,40.220001,40.689999,900,35.800522
2015-11-24,40.169998,40.290001,40.169998,40.290001,3900,35.448589
2015-11-23,40.490002,40.490002,40.360001,40.360001,400,35.510178
2015-11-20,40.43,40.43,40.43,40.43,500,35.571766
2015-11-19,40.209999,40.490002,40.209999,40.490002,200,35.624557
2015-11-18,40.169998,40.169998,40.169998,40.169998,200,35.343007
2015-11-17,39.830002,40.00,39.830002,40.00,1900,35.193436
2015-11-16,39.52,39.52,39.52,39.52,1100,34.771115
2015-11-13,39.41,39.41,39.41,39.41,300,34.674333
2015-11-12,40.299999,40.299999,40.299999,40.299999,000,35.457386
2015-11-11,40.299999,40.299999,40.299999,40.299999,300,35.457386
2015-11-10,40.040001,40.040001,40.040001,40.040001,400,35.22863
2015-11-09,40.080002,40.09,40.080002,40.09,300,35.272622
2015-11-06,40.119999,40.119999,40.119999,40.119999,9000,35.299016
2015-11-05,39.990002,40.00,39.990002,40.00,1400,35.193436
2015-11-04,40.23,40.23,40.23,40.23,000,35.395798
2015-11-03,40.060001,40.23,40.060001,40.23,1300,35.395798
2015-11-02,40.349998,40.349998,39.959999,40.139999,23900,35.316613
2015-10-30,40.189999,40.189999,40.189999,40.189999,100,35.360604
2015-10-29,40.110001,40.110001,40.110001,40.110001,200,35.290219
2015-10-28,40.00,40.259998,40.00,40.139999,3900,35.316613
2015-10-27,39.889999,39.889999,39.700001,39.700001,3800,34.929486
2015-10-26,40.369999,40.369999,40.360001,40.360001,600,35.510178
2015-10-23,40.43,40.43,40.43,40.43,400,35.571766
2015-10-22,39.73,40.02,39.73,40.02,2100,35.211033
2015-10-21,39.689999,39.740002,39.68,39.68,700,34.911889
2015-10-20,39.700001,39.700001,39.700001,39.700001,200,34.929486
2015-10-19,39.669998,39.669998,39.419998,39.419998,1200,34.68313
2015-10-16,39.110001,39.110001,39.110001,39.110001,000,34.410383
2015-10-15,39.110001,39.110001,39.110001,39.110001,000,34.410383
2015-10-14,39.310001,39.310001,39.110001,39.110001,400,34.410383
2015-10-13,39.310001,39.330002,39.310001,39.330002,800,34.603948
2015-10-12,39.580002,39.580002,39.580002,39.580002,200,34.823907
2015-10-09,39.669998,39.669998,39.669998,39.669998,600,34.903089
2015-10-08,39.439999,39.619999,39.439999,39.619999,600,34.859098
2015-10-07,39.50,39.560001,39.41,39.459999,2100,34.718324
2015-10-06,39.049999,39.23,39.040001,39.23,800,34.515962
2015-10-05,39.00,39.080002,39.00,39.080002,1800,34.383989
2015-10-02,38.330002,38.59,38.279999,38.57,4100,33.935271
2015-10-01,38.310001,38.439999,38.310001,38.43,2100,33.812094
2015-09-30,37.619999,37.880001,37.619999,37.880001,3100,33.328185
2015-09-29,37.650002,37.650002,37.48,37.48,1400,32.976249
2015-09-28,39.00,39.00,38.16,38.16,4400,33.574538
2015-09-25,39.209999,39.25,39.200001,39.200001,3100,34.489568
2015-09-24,38.849998,38.849998,38.849998,38.849998,900,34.181624
2015-09-23,39.200001,39.52,39.099998,39.34,6300,34.612745
2015-09-22,39.799999,40.060001,39.759998,40.060001,7500,34.603948
2015-09-21,40.43,40.43,40.43,40.43,000,34.923554
2015-09-18,40.509998,40.639999,40.419998,40.43,11400,34.923554
2015-09-17,40.689999,40.860001,40.689999,40.849998,600,35.28635
2015-09-16,40.330002,40.560001,40.330002,40.560001,700,35.03585
2015-09-15,40.360001,40.380001,40.200001,40.299999,18400,34.811259
2015-09-14,40.48,40.48,40.48,40.48,1200,34.966744
2015-09-11,40.529999,40.689999,40.529999,40.689999,7300,35.148142
2015-09-10,40.900002,41.07,40.900002,41.07,4300,35.476388
2015-09-09,40.970001,40.970001,40.970001,40.970001,300,35.390009
2015-09-08,40.650002,40.650002,40.650002,40.650002,6500,35.113592
2015-09-04,40.650002,40.650002,40.650002,40.650002,000,35.113592
2015-09-03,40.799999,40.91,40.650002,40.650002,3900,35.113592
2015-09-02,40.07,40.139999,40.07,40.139999,2500,34.673051
2015-09-01,40.259998,40.259998,39.509998,39.580002,34900,34.189323
2015-08-31,40.880001,40.93,40.700001,40.93,5800,35.355456
2015-08-28,40.41,41.00,40.41,41.00,3800,35.415922
2015-08-27,40.209999,40.740002,40.18,40.740002,3500,35.191334
2015-08-26,39.599998,39.630001,39.25,39.349998,3700,33.990646
2015-08-25,39.75,39.849998,39.720001,39.720001,2400,34.310255
2015-08-24,40.099998,40.099998,40.099998,40.099998,000,34.638498
2015-08-21,40.509998,40.509998,40.099998,40.099998,1100,34.638498
2015-08-20,41.060001,41.060001,41.060001,41.060001,1100,35.467751
2015-08-19,41.919998,41.919998,41.59,41.59,3100,35.925566
2015-08-18,41.849998,42.130001,41.849998,42.130001,3100,36.39202
2015-08-17,41.880001,42.02,41.720001,41.98,2600,36.262448
2015-08-14,41.759998,41.759998,41.759998,41.759998,200,36.072411
2015-08-13,41.400002,41.73,41.400002,41.73,1200,36.046498
2015-08-12,41.470001,41.669998,41.470001,41.66,2400,35.986032
2015-08-11,41.799999,41.799999,41.799999,41.799999,100,36.106963
2015-08-10,41.650002,42.16,41.650002,42.16,7100,36.417933
2015-08-07,41.50,41.549999,41.50,41.549999,17500,35.891013
2015-08-06,41.650002,41.650002,41.549999,41.549999,1900,35.891013
2015-08-05,41.639999,41.810001,41.639999,41.759998,3800,36.072411
2015-08-04,41.68,41.830002,41.549999,41.549999,900,35.891013
2015-08-03,41.75,41.75,41.599998,41.75,500,36.063774
2015-07-31,42.00,42.00,41.639999,41.650002,4000,35.977395
2015-07-30,41.599998,41.599998,41.349998,41.349998,500,35.718251
2015-07-29,41.84,41.84,41.599998,41.599998,1200,35.934202
2015-07-28,41.240002,41.52,41.099998,41.50,2600,35.847823
2015-07-27,41.150002,41.200001,41.02,41.060001,1500,35.467751
2015-07-24,41.50,41.560001,41.50,41.560001,800,35.899653
2015-07-23,41.970001,41.970001,41.549999,41.549999,3600,35.891013
2015-07-22,41.990002,41.990002,41.990002,41.990002,100,36.271088
2015-07-21,42.240002,42.25,42.029999,42.110001,2400,36.374744
2015-07-20,42.34,42.34,42.290001,42.290001,900,36.530228
2015-07-17,42.040001,42.049999,42.00,42.00,2400,36.279725
2015-07-16,42.00,42.150002,41.959999,41.959999,3100,36.245172
2015-07-15,41.709999,41.82,41.700001,41.75,10600,36.063774
2015-07-14,41.790001,41.790001,41.630001,41.630001,2400,35.960119
